college_degree,high_income,age,sex,race,native-country,propensity_score,propensity_logit,source_index,match_distance,pair_id,matched_role
1,1,47,Female,White,United-States,0.2551872767878399,-1.0711351141592742,28155,0.0,4404,treated
0,0,47,Female,White,United-States,0.2551872767878399,-1.0711351141592742,20101,0.0,4404,control
1,1,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,28156,0.0,4405,treated
0,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,11736,0.0,4405,control
1,1,79,Male,White,United-States,0.3957641020473249,-0.4231463493576797,28159,0.0,4406,treated
0,0,79,Male,White,United-States,0.3957641020473249,-0.4231463493576797,23885,0.0,4406,control
1,0,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,28163,0.0,4407,treated
0,0,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,2132,0.0,4407,control
1,1,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,28168,0.0,4408,treated
0,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,24166,0.0,4408,control
1,0,27,Male,White,,0.38683023276060163,-0.4606559207731191,28177,0.0,4409,treated
0,1,27,Male,White,,0.38683023276060163,-0.4606559207731191,26218,0.0,4409,control
1,0,32,Male,White,,0.4045607007080182,-0.38649766246547096,28179,0.0,4410,treated
0,0,32,Male,White,,0.4045607007080182,-0.38649766246547096,61,0.0,4410,control
1,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,28181,0.0,4411,treated
0,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,6077,0.0,4411,control
1,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,28185,0.0,4412,treated
0,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,25966,0.0,4412,control
1,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,28188,0.0,4413,treated
0,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,25655,0.0,4413,control
1,1,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,28192,0.0,4414,treated
0,0,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,24200,0.0,4414,control
1,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,28205,0.0,4415,treated
0,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,5948,0.0,4415,control
1,0,42,Female,Black,United-States,0.13388329098076932,-1.867051209790313,28206,0.0,4416,treated
0,0,42,Female,Black,United-States,0.13388329098076932,-1.867051209790313,16630,0.0,4416,control
1,1,53,Male,Black,United-States,0.1779165734848809,-1.5305271298808414,28207,0.0,4417,treated
0,0,53,Male,Black,United-States,0.1779165734848809,-1.5305271298808414,22570,0.0,4417,control
1,0,39,Female,Black,United-States,0.12880724820996903,-1.9115461647749021,28208,0.0,4418,treated
0,0,39,Female,Black,United-States,0.12880724820996903,-1.9115461647749021,9377,0.0,4418,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,28213,0.0,4419,treated
0,0,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,3416,0.0,4419,control
1,1,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,28216,0.0,4420,treated
0,1,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,32002,0.0,4420,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,28225,0.0,4421,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,18254,0.0,4421,control
1,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,28226,0.0,4422,treated
0,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,3833,0.0,4422,control
1,1,44,Male,Asian-Pac-Islander,United-States,0.3402305998813328,-0.6622667575507281,28227,0.0,4423,treated
0,0,44,Male,Asian-Pac-Islander,United-States,0.3402305998813328,-0.6622667575507281,24803,0.0,4423,control
1,0,47,Female,White,United-States,0.2551872767878399,-1.0711351141592742,28239,0.0,4424,treated
0,0,47,Female,White,United-States,0.2551872767878399,-1.0711351141592742,21308,0.0,4424,control
1,1,64,Male,White,United-States,0.34397698428332535,-0.6456211242806246,28248,0.0,4425,treated
0,1,64,Male,White,United-States,0.34397698428332535,-0.6456211242806246,13524,0.0,4425,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,28249,0.0,4426,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,15729,0.0,4426,control
1,1,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,28138,0.0,4427,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,26217,0.0,4427,control
1,1,67,Female,White,United-States,0.3155060213815394,-0.7745020809286811,28136,0.0,4428,treated
0,0,67,Female,White,United-States,0.3155060213815394,-0.7745020809286811,15953,0.0,4428,control
1,1,68,Male,White,United-States,0.35748551495340336,-0.5862945176345059,28126,0.0,4429,treated
0,1,68,Male,White,United-States,0.35748551495340336,-0.5862945176345059,24496,0.0,4429,control
1,1,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,28068,0.0,4430,treated
0,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,27626,0.0,4430,control
1,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,28019,0.0,4431,treated
0,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,26354,0.0,4431,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,28037,0.0,4432,treated
0,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,18461,0.0,4432,control
1,1,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,28041,0.0,4433,treated
0,1,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,303,0.0,4433,control
1,1,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,28045,0.0,4434,treated
0,0,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,24320,0.0,4434,control
1,1,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,28046,0.0,4435,treated
0,1,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,15115,0.0,4435,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,28048,0.0,4436,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,8454,0.0,4436,control
1,0,36,Male,Black,United-States,0.14397434677211643,-1.7826652081268453,28053,0.0,4437,treated
0,0,36,Male,Black,United-States,0.14397434677211643,-1.7826652081268453,11599,0.0,4437,control
1,1,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,28055,0.0,4438,treated
0,0,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,6131,0.0,4438,control
1,1,41,Female,White,United-States,0.23864456836355802,-1.1601250241284518,28059,0.0,4439,treated
0,0,41,Female,White,United-States,0.23864456836355802,-1.1601250241284518,5778,0.0,4439,control
1,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,28060,0.0,4440,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,20145,0.0,4440,control
1,1,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,28065,0.0,4441,treated
0,0,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,27157,0.0,4441,control
1,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,28066,0.0,4442,treated
0,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,549,0.0,4442,control
1,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,28070,0.0,4443,treated
0,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,21536,0.0,4443,control
1,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,28125,0.0,4444,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,25484,0.0,4444,control
1,1,48,Male,Asian-Pac-Islander,Philippines,0.5197067991920528,0.07886805241126327,28071,0.06491112001543323,4445,treated
0,0,59,Male,White,,0.503489176459351,0.01395693239583004,11655,0.06491112001543323,4445,control
1,1,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,28077,0.0,4446,treated
0,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,21985,0.0,4446,control
1,1,32,Female,White,,0.36357671273725584,-0.5598735740981166,28090,0.0021043591566232145,4447,treated
0,1,37,Female,Asian-Pac-Islander,South,0.36308992776329224,-0.5619779332547398,14396,0.0021043591566232145,4447,control
1,0,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,28102,0.0,4448,treated
0,0,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,5660,0.0,4448,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,28105,0.0,4449,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,8729,0.0,4449,control
1,0,33,Male,White,,0.4081385160448653,-0.3716660108039411,28107,0.0,4450,treated
0,0,33,Male,White,,0.4081385160448653,-0.3716660108039411,2591,0.0,4450,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,28109,0.0,4451,treated
0,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,21107,0.0,4451,control
1,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,28112,0.0,4452,treated
0,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,21749,0.0,4452,control
1,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,28113,0.0,4453,treated
0,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,2709,0.0,4453,control
1,1,32,Male,Black,United-States,0.13681589440968303,-1.8419918147729641,28117,0.0,4454,treated
0,0,32,Male,Black,United-States,0.13681589440968303,-1.8419918147729641,12544,0.0,4454,control
1,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,28119,0.0,4455,treated
0,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,24639,0.0,4455,control
1,1,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,28122,0.0,4456,treated
0,1,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,17764,0.0,4456,control
1,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,27712,0.0,4457,treated
0,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,21632,0.0,4457,control
1,1,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,27705,0.0,4458,treated
0,1,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,8611,0.0,4458,control
1,0,61,Female,White,United-States,0.29661028536801726,-0.8634919908978589,27704,0.0,4459,treated
0,1,61,Female,White,United-States,0.29661028536801726,-0.8634919908978589,25973,0.0,4459,control
1,0,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,27699,0.0,4460,treated
0,0,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,3541,0.0,4460,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,27305,0.0,4461,treated
0,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,6262,0.0,4461,control
1,1,61,Male,White,United-States,0.33400725133514475,-0.6901160792652131,27314,0.0,4462,treated
0,0,61,Male,White,United-States,0.33400725133514475,-0.6901160792652131,17603,0.0,4462,control
1,1,46,Male,White,Germany,0.3943988255305369,-0.42885899660958127,27315,0.0021336208404786894,4463,treated
0,0,29,Male,White,,0.3938893286132506,-0.43099261745005996,18577,0.0021336208404786894,4463,control
1,1,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,27317,0.0,4464,treated
0,0,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,24251,0.0,4464,control
1,0,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,27328,0.0,4465,treated
0,0,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,31351,0.0,4465,control
1,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,27329,0.0,4466,treated
0,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,21656,0.0,4466,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,27330,0.0,4467,treated
0,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,2886,0.0,4467,control
1,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,27341,0.0,4468,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,9502,0.0,4468,control
1,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,27343,0.0,4469,treated
0,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,8181,0.0,4469,control
1,1,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,27346,0.0,4470,treated
0,1,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,15712,0.0,4470,control
1,1,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,27348,0.0,4471,treated
0,0,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,14390,0.0,4471,control
1,1,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,27351,0.0,4472,treated
0,0,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,16605,0.0,4472,control
1,1,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,27354,0.0,4473,treated
0,1,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,15738,0.0,4473,control
1,0,41,Male,Asian-Pac-Islander,United-States,0.33031477777877755,-0.7067617125353169,27357,0.0,4474,treated
0,0,41,Male,Asian-Pac-Islander,United-States,0.33031477777877755,-0.7067617125353169,7014,0.0,4474,control
1,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,27358,0.0,4475,treated
0,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,3705,0.0,4475,control
1,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,27363,0.0,4476,treated
0,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,3722,0.0,4476,control
1,0,32,Female,Black,,0.21727264922547573,-1.281631411421507,27366,0.0,4477,treated
0,0,32,Female,Black,,0.21727264922547573,-1.281631411421507,24875,0.0,4477,control
1,1,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,27373,0.0,4478,treated
0,0,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,14015,0.0,4478,control
1,0,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,27375,0.0,4479,treated
0,0,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,11943,0.0,4479,control
1,0,32,Female,White,United-States,0.21524242640163127,-1.293609889082219,27380,0.0,4480,treated
0,0,32,Female,White,United-States,0.21524242640163127,-1.293609889082219,20977,0.0,4480,control
1,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,27386,0.0,4481,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,28267,0.0,4481,control
1,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,27390,0.0,4482,treated
0,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,27389,0.0,4482,control
1,1,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,27396,0.0,4483,treated
0,0,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,1968,0.0,4483,control
1,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,27406,0.0,4484,treated
0,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,13607,0.0,4484,control
1,0,23,Female,Black,United-States,0.10443849280611844,-2.148852591359377,27407,0.0,4485,treated
0,0,23,Female,Black,United-States,0.10443849280611844,-2.148852591359377,326,0.0,4485,control
1,1,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,27411,0.0,4486,treated
0,0,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,2416,0.0,4486,control
1,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,27414,0.0,4487,treated
0,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,12081,0.0,4487,control
1,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,27302,0.0,4488,treated
0,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,4858,0.0,4488,control
1,1,70,Male,White,United-States,0.3643272894576547,-0.5566312143114462,27300,0.0,4489,treated
0,0,70,Male,White,United-States,0.3643272894576547,-0.5566312143114462,19287,0.0,4489,control
1,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,27297,0.0,4490,treated
0,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,11616,0.0,4490,control
1,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,27234,0.0,4491,treated
0,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,7398,0.0,4491,control
1,1,30,Male,Asian-Pac-Islander,Vietnam,0.21367133114646503,-1.302935860132009,27197,0.0,4492,treated
0,0,30,Male,Asian-Pac-Islander,Vietnam,0.21367133114646503,-1.302935860132009,13816,0.0,4492,control
1,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,27198,0.0,4493,treated
0,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,4891,0.0,4493,control
1,0,57,Male,White,United-States,0.3209427488989978,-0.7494426859113322,27202,0.0,4494,treated
0,0,57,Male,White,United-States,0.3209427488989978,-0.7494426859113322,6069,0.0,4494,control
1,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,27203,0.0,4495,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,25066,0.0,4495,control
1,1,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,27204,0.0,4496,treated
0,0,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,4706,0.0,4496,control
1,0,76,Female,White,United-States,0.34501663254382664,-0.6410172159749141,27206,0.0,4497,treated
0,0,76,Female,White,United-States,0.34501663254382664,-0.6410172159749141,24390,0.0,4497,control
1,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,27209,0.0,4498,treated
0,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,32029,0.0,4498,control
1,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,27216,0.0,4499,treated
0,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,8510,0.0,4499,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,27218,0.0,4500,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,15375,0.0,4500,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,27223,0.0,4501,treated
0,0,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,6124,0.0,4501,control
1,1,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,27228,0.0,4502,treated
0,0,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,10178,0.0,4502,control
1,1,59,Male,White,United-States,0.327441566240257,-0.7197793825882727,27230,0.0,4503,treated
0,1,59,Male,White,United-States,0.327441566240257,-0.7197793825882727,31299,0.0,4503,control
1,0,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,27238,0.0,4504,treated
0,0,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,25523,0.0,4504,control
1,0,40,Male,Other,Mexico,0.05183279583621392,-2.9065077892247855,27295,0.0,4505,treated
0,0,40,Male,Other,Mexico,0.05183279583621392,-2.9065077892247855,11637,0.0,4505,control
1,0,66,Male,White,United-States,0.35070133925433444,-0.6159578209575655,27242,0.0,4506,treated
0,0,66,Male,White,United-States,0.35070133925433444,-0.6159578209575655,8497,0.0,4506,control
1,0,68,Female,White,United-States,0.31871782386037234,-0.7596704292671514,27243,0.0,4507,treated
0,1,68,Female,White,United-States,0.31871782386037234,-0.7596704292671514,16339,0.0,4507,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,27247,0.0,4508,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,8903,0.0,4508,control
1,0,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,27250,0.0,4509,treated
0,0,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,15887,0.0,4509,control
1,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,27259,0.0,4510,treated
0,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,11091,0.0,4510,control
1,1,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,27265,0.0,4511,treated
0,0,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,27943,0.0,4511,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,27270,0.0,4512,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,8698,0.0,4512,control
1,0,24,Male,Black,United-States,0.12339725768696828,-1.9606450280652012,27271,0.0,4513,treated
0,0,24,Male,Black,United-States,0.12339725768696828,-1.9606450280652012,10558,0.0,4513,control
1,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,27280,0.0,4514,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,6407,0.0,4514,control
1,0,34,Male,White,,0.411726093746463,-0.3568343591424114,27288,0.0,4515,treated
0,0,34,Male,White,,0.411726093746463,-0.3568343591424114,20522,0.0,4515,control
1,0,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,27291,0.0,4516,treated
0,1,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,1149,0.0,4516,control
1,0,55,Male,Black,United-States,0.18229672248204112,-1.500863826557782,27293,0.0,4517,treated
0,1,55,Male,Black,United-States,0.18229672248204112,-1.500863826557782,29155,0.0,4517,control
1,1,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,27415,0.0,4518,treated
0,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,22893,0.0,4518,control
1,0,29,Male,Asian-Pac-Islander,United-States,0.2921961813307253,-0.8847415324736728,27416,0.0,4519,treated
0,0,29,Male,Asian-Pac-Islander,United-States,0.2921961813307253,-0.8847415324736728,28895,0.0,4519,control
1,1,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,27417,0.0,4520,treated
0,0,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,29319,0.0,4520,control
1,0,73,Male,Asian-Pac-Islander,Vietnam,0.3395781156547616,-0.6651748386862342,27625,0.0,4521,treated
0,0,73,Male,Asian-Pac-Islander,Vietnam,0.3395781156547616,-0.6651748386862342,17262,0.0,4521,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,27583,0.0,4522,treated
0,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,6663,0.0,4522,control
1,0,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,27597,0.0,4523,treated
0,0,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,16266,0.0,4523,control
1,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,27599,0.0,4524,treated
0,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,8725,0.0,4524,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,27605,0.0,4525,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,16779,0.0,4525,control
1,0,55,Female,White,United-States,0.27838596568525925,-0.9524819008670371,27612,0.0,4526,treated
0,0,55,Female,White,United-States,0.27838596568525925,-0.9524819008670371,11962,0.0,4526,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,27615,0.0,4527,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,15520,0.0,4527,control
1,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,27617,0.0,4528,treated
0,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,11033,0.0,4528,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,27618,0.0,4529,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,16501,0.0,4529,control
1,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,27619,0.0,4530,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,28390,0.0,4530,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,27622,0.0,4531,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,21390,0.0,4531,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,27623,0.0,4532,treated
0,0,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,8424,0.0,4532,control
1,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,27624,0.0,4533,treated
0,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,3154,0.0,4533,control
1,1,56,Male,Black,United-States,0.18451802330429468,-1.4860321748962524,27627,0.0,4534,treated
0,0,56,Male,Black,United-States,0.18451802330429468,-1.4860321748962524,29349,0.0,4534,control
1,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,27568,0.0,4535,treated
0,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,30589,0.0,4535,control
1,1,59,Male,White,United-States,0.327441566240257,-0.7197793825882727,27628,0.0,4536,treated
0,0,59,Male,White,United-States,0.327441566240257,-0.7197793825882727,32024,0.0,4536,control
1,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,27633,0.0,4537,treated
0,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,8297,0.0,4537,control
1,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,27638,0.0,4538,treated
0,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,1423,0.0,4538,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,27646,0.0,4539,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,15272,0.0,4539,control
1,0,44,Female,White,United-States,0.24682276023132288,-1.115630069143863,27649,0.0,4540,treated
0,0,44,Female,White,United-States,0.24682276023132288,-1.115630069143863,29538,0.0,4540,control
1,0,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,27654,0.0,4541,treated
0,0,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,20773,0.0,4541,control
1,0,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,27655,0.0,4542,treated
0,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,10359,0.0,4542,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,27663,0.0,4543,treated
0,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,9024,0.0,4543,control
1,1,56,Male,White,Portugal,0.16022625094685408,-1.6565456243933698,27675,0.0,4544,treated
0,0,56,Male,White,Portugal,0.16022625094685408,-1.6565456243933698,14895,0.0,4544,control
1,0,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,27684,0.0,4545,treated
0,0,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,26012,0.0,4545,control
1,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,27686,0.0,4546,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,32073,0.0,4546,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,27692,0.0,4547,treated
0,0,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,9397,0.0,4547,control
1,1,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,27575,0.0,4548,treated
0,0,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,22027,0.0,4548,control
1,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,27563,0.0,4549,treated
0,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,3690,0.0,4549,control
1,0,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,27419,0.0,4550,treated
0,0,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,12936,0.0,4550,control
1,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,27473,0.0,4551,treated
0,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,25793,0.0,4551,control
1,1,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,27420,0.0,4552,treated
0,0,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,18029,0.0,4552,control
